text,label
"This measles outbreak should mean tighter vaccination requirements, right? Wrong",1
The most dangerous aspect of measles outbreaks in Europe USA = High vulnerability of infants (&lt;12 months) not yet old en,1
"Wow, this is looking like it might become a pretty big measles outbreak. Oakland County MI = one of a dozen ""hotspot"" area",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"When we're altogether, we are VACCINATION NATION measlestruth",1
"When we're altogether, we are VACCINATION NATION measlestruth",1
"When we're altogether, we are VACCINATION NATION measlestruth",1
"Christie breaks with Obama over measles vaccine, calls for balance",1
Measles outbreak continues in NJ subjects not properly vaccinated with MMR - parents this is a vaccine,1
"MT In 1960 there were 500,000 cases of measles annually--with MMR vax that went down to nearly zero...until no",1
"MT In 1960 there were 500,000 cases of measles annually--with MMR vax that went down to nearly zero...until no",1
Before the measles vaccine was available an average of 450 people died each year in US from it. Most were healthy chil,1
"Romania measles outbreak: More than 5000 cases since 2016, vaccines shortages reported vaccineswork",1
WHO warns of danger of measles outbreak in Ukraine because of low rates of vaccines vaxwithme vaccineswork,1
Deeply grateful my 1 yo is now old enough to have received her MMR vaccine (&amp; also that GA is not currently on that list). ht,1
Measles cluster in daycare demonstrates importance of vaccination to protect babies too young for MMR.,1
Measles cluster in daycare demonstrates importance of vaccination to protect babies too young for MMR.,1
Measles cluster in daycare demonstrates importance of vaccination to protect babies too young for MMR.,1
Measles cluster in daycare demonstrates importance of vaccination to protect babies too young for MMR.,1
Then why did Wakefield have a patent pending on a single measles vaccine? StopAVN,1
".@CraigMonica Most children get measles and recover. But before we had measles vaccine, each year ~500 died and thous",1
"with ebola people hoped, wished prayed for a vaccine -- but we didn't. with measles we have one. VaccinateYourKids",1
"with ebola people hoped, wished prayed for a vaccine -- but we didn't. with measles we have one. VaccinateYourKids",1
"with ebola people hoped, wished prayed for a vaccine -- but we didn't. with measles we have one. VaccinateYourKids",1
Map: Vaccine-Preventable Outbreaks via vaccineswork measles mumps rubella pertussis,1
measlestruth Debunking 10 common vaccine myths.,1
"PLOP Anti-vaccine megachurch hit with measles epidemic, now offering free vaccinations",1
"Anti-vaccine megachurch hit with measles epidemic, now offering freevaccinations via",1
"Every time a public figure perpetuates the vaccines/#autism link, an angel gets measles",1
"""Easy peasy"" she says! MMR/Varicella 2day, last vax on schedule til 11! WhyIVax vaccineswork health",1
The Truth about Vaccines: What Every Doctor is Hiding autism ms als parkinson measles chick,1
"""Probably no other routinely used viral vaccine is as effective as the measles vaccine.""",1
CDC urges measles vaccinations amid nationwide outbreak; 100 cases confirmed so far,1
CDC urges measles vaccinations amid nationwide outbreak; 100 cases confirmed so far,1
CDC urges measles vaccinations amid nationwide outbreak; 100 cases confirmed so far,1
.@PeterHotez in in vaccination coverage could bring measles to Texas. Urges strong publichealth policy,1
"Last year was the worst for measles in the U.S. since 2000. Expert discusses recent spread, vaccination issues",1
Measles Fact: Children should get a measles vaccine at 12-15 months of age again at 4-6 years.,1
Measles Fact: Children should get a measles vaccine at 12-15 months of age again at 4-6 years.,1
Measles Fact: Children should get a measles vaccine at 12-15 months of age again at 4-6 years.,1
Children should get a measles vaccine at 12-15 months of age again at 4-6 years. MeaslesTruth,1
"Due to the anti-vaccine campaign, there were about 25000 more deaths worldwide from measles last year than the year before.",1
"Due to the anti-vaccine campaign, there were about 25000 more deaths worldwide from measles last year than the year before.",1
In the 80's is when babies began getting 2 shots for measles vaccine. Anyone before that only got 1shot! FDA says we,1
Measles still kills thousands of children worldwide without access to vaccine measlesoutbreak,1
"Look up pre-vaccine death rates due to measles, p",1
Measles outbreak in Germany. issues travel advisory encourage travelers to get MMR vaccine. VaccineWorks htt,1
WaPo: Anti-vaccine activists spark a states worst measles outbreak in decades,1
"Although measles vaccination has saved more than 21 million lives since 2000, reported measles cases increased worldwid",1
No harmful assoc'n btwn MMR vaxx ASD even among children already at higher risk for ASD,1
did you see measlestruth chat? Turning the conversation toward vax facts compassionate education,1
"The MMR vaccine is one of the most extensively studied medical products, and the fears that gave rise to vague vaccinatio",1
Anti-vaxxer Chris Christie is done. Unless GOP really thinks that American parents want their children to get measles.,1
Anti-vaxxer Chris Christie is done. Unless GOP really thinks that American parents want their children to get measles.,1
The measles vaccine is part of a secret government conspiracy to stop people from getting the measles.,1
Have you read Roald Dahl's letter re: the measles vaccine? I spoke w/ his daughter Ophelia- stay tuned to http,1
I asked our pediatrician if he was worried about the safety of MMR vaccine. He said he was more worried about driving ho,1
I asked our pediatrician if he was worried about the safety of MMR vaccine. He said he was more worried about driving ho,1
Getting the measles vaccine is much safer than getting the measles infection 10Minutes4truth MeaslesTruth,1
How The Dangerous Anti-Vaxxer Movement Spread Like a Virus p2 measles antivax VaccinesWork ht,1
The number of confirmed measles cases near Portland has grown to 31 an outbreak boosted by lower-than-normal vaccination rat,1
Did u know 99+% Mexican kids r vax'ed 4 measles vs 92% US kids? I talk about it on starts at 8min:43,1
OMG: NJGov. ChrisChristie goes to a vaccine productn plant to say parents shld be able to opt out of measles vax. ht,1
OMG: NJGov. ChrisChristie goes to a vaccine productn plant to say parents shld be able to opt out of measles vax. ht,1
Parents refuse measles vaccine in US but peple fight w/their lives 4 polio vax in Pakistan - Taliban killing 2day h,1
"The anger in this piece pops right off the page: Because of Anti-Vaxxers, 37 People in Europe Have Died of measles Thi",1
"This year Italy already has 1603 measles cases, vs 840 entire 2016 250 all of 2015. Worse, 88% never vax'ed.",1
"Ahhh, schadenfreude! Anti-vaxer church giving out free measles vaccines after outbreak hits FlockOfFools",1
"Pre-vaccination, 450 people died annually from measles. It was eliminated in the US in 2000. History must not repeat itself.",1
"MMR Shedding is a myth; it has never been confirmed, and even your anti-vax site says so. This is the 2nd thing y",1
measles vaccine effectiveness Vaccine efficacy was 68% =,1
"Unless we increase vaccination rates, measles will be a disease of the future. Powerful read from",1
Dear anti-vax parents: It's not your fault. Youve been lied to. immunizations measles,1
"Ukraine is ravaged by measles. Were fortunate to live in a country with the vaccination rates that we have. But, were",1
Anti-vaxxers are still spreading false claims as people die of measles,1
"I was born before there WERE vax for measles, mumps, rubella. I got all three. Antivaxers infuriate me.",1
Senator Schumer wants measles vaccine more accessible Rochester,1
Remember the MMR vaccine never had mercury/thimerosal in it. Vaccines have nothing to do with autism. vaccinewar,1
Spreading faster than measles: polarization on the hot-button issue of vaccination.,1
Critical role of communities in elimination of measles pakistan,1
Why measles outbreaks are a sign of bigger global-health problems via,1
